LocationID,COUNTY,ROUTE,LOCATION,AADT_2002,AADT_2003,AADT_2004,AADT_2005,AADT_2006,AADT_2007,AADT_2008,AADT_2009,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT_2019,AADT_2020,AADT_2021,AADT_2022,AADT_2023
600001903,MECKLENBURG,I-485,BETWEEN I-85 AND I-485 OUTER C-D, , , , , , , ,22000,23000, ,24000,26000,28000,14000,28000,31000,32000,32500, ,29500,30500,35000
600001904,MECKLENBURG,I-485,BETWEEN I-485 INNER C-D AND I-85, , , , , , , ,22000,23000,23000,23000,26000,30000,29000,27000,31000, ,32500, ,30500,30500,31500
600001912,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND I-85 SB, , , , , , , ,7100,7000,8500,9100,8900,10000,11000,12000,13000,13500,13000, ,13000,11500,10500
600001913,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND I-85/US 29-74, , , , , , , ,12000,13000,13000,14000,15000,16000,18000,18000,18000, ,21500, ,18500,19500,19000
600001914,MECKLENBURG,I-485,BETWEEN I-85 AND I-485 INNER, , , , , , , ,11000,11000,11000,14000,14000,15000,16000,16000,19000,19500,20000, ,19000,18500,23000
600001915,MECKLENBURG,I-485,BETWEEN US 29-74 AND I-485 INNER, , , , , , , ,1600,1700,1700,2000,2300,2300,2700,2300,2800,2800,2900, ,2600,2800,3300
600001917,MECKLENBURG,I-485,BETWEEN I-85 SB AND I-485 INNER, , , , , , , ,3100,3000,3000,3300,3800,3800,4200,4000,5000,5600,5500, ,5000,5100,5900
600001918,MECKLENBURG,I-485,BETWEEN SR 1601 AND I-485 INNER, , , , , , , ,1300,1300,1400,1500,1700,1900,2000,2500,2400,3200,3600, ,3900,3900,4300
600001919,MECKLENBURG,I-485,BETWEEN I-485 INNER AND SR 1601, , , , , , , ,3800,3700,3800, ,4500,4300,5100,5600,6400,7200,7000, ,7100,7300,8000
600001920,MECKLENBURG,I-485,BETWEEN SR 1601 AND I-485 OUTER, , , , , , , ,3400,3300,3300,3800,4100,4700,4700,4800,5300,5900,5600, ,5900,5800,5800
600001921,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND SR 1601, , , , , , , ,1300,1300,1400,1600,1800,1900,2000,2000,1900, ,4300, ,5000,5500,6500
600001922,MECKLENBURG,I-485,BETWEEN NC 27 AND I-485 OUTER, , , , , , , ,4400,4400,4600,4900,5300,5700,5400,5200,5700,5700,5600, ,5800,5600,5800
600001923,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND NC 27, , , , , , , ,1700,1700,1900,2000,2300,2500,3600,3900,4200, ,4500, ,5000,5000,5800
600001924,MECKLENBURG,I-485,BETWEEN NC 27 AND I-485 INNER, , , , , , , ,1700,1900,1900,2200,2400,2600,3700,3800,4500, ,5000, ,5000,5000,5600
600001925,MECKLENBURG,I-485,BETWEEN I-485 INNER AND NC 27, , , , , , , ,4500,4400,4600,4700,5000,5500,5200,4900,5200,5600,5500, ,5900,5600,6200
600001972,MECKLENBURG,I-485,BETWEEN I-77/NC 115 AND I-485 OUTER, , , , , , , ,11000,12000,14000,14000,16000,16000,16000,16000,17000,17000,18500, ,19500,16000,20000
600001973,MECKLENBURG,I-485,BETWEEN I-485 INNER AND I-77, , , , , , , ,9000,9900,11000,11000,12000,14000,12000,17000,12000,13500,15500, ,15000,15000,15000
600001980,MECKLENBURG,I-485,BETWEEN I-485 INNER AND NC 115, , , , , , , ,1900,2300,2600,2700,3300,3600,2800,2800,3500,3600,3300, ,3300,3600,4000
600001981,MECKLENBURG,I-485,BETWEEN I-485 INNER /I-77 AND NC 115, , , , , , , ,4600,5600,6200,6200,8200,8700,5800,6100,7300,7800,7000, ,6400,7400,8000
600001982,MECKLENBURG,I-485,BETWEEN NC 115 AND I-485 OUTER/I-77, , , , , , , ,4300,5200,5900,6000,7500,8400,5900,6000,6700,6800,6600, ,6200,7200,7800
600001985,MECKLENBURG,I-485,BETWEEN NC 24 EB AND I-485 OUTER, , , , , , , ,930,1100,1400,1600,1800,2100,2300,2500,3400,2500,2200, ,2300,2200,2800
600001986,MECKLENBURG,I-485,BETWEEN NC 24 WB AND I-485 OUTER, , , , , , , ,3400,3800,4400,4900,5900,6500,6000,5900,7000, ,7000, ,5500,5400,5800
600001987,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND NC 24, , , , , , , ,860,950,1100,1300,1200,1400,4100,4700,5300, ,5800, ,5900,5900,6300
600001988,MECKLENBURG,I-485,BETWEEN NC 24 AND I-485 INNER, , , , , , , ,920,940,1000,1100,1300,1300,3900,4400,5000,5200,5600, ,5300,5500,5900
600001989,MECKLENBURG,I-485,BETWEEN I-485 INNER AND NC 24, , , , , , , ,4800,5400,6700,7500,8900,9700,9200,9600,10000,11000,10500, ,9100,8800,9800
600001990,MECKLENBURG,I-485,BETWEEN NC 16 SB AND I-485 OUTER, , , , , , , ,5000,5000,6000,6500,7200,7900,7600,7700,8100,8500,8300, ,9200,9000,9700
600001991,MECKLENBURG,I-485,BETWEEN NC 16 EB AND I-485 INNER, , , , , , , ,2400,2400,3100,3400,3700,4000,5800,6100,7500,8100,7900, ,8700,8400,9400
600001992,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND NC 16, , , , , , , ,3400,3500,4200,4200,4700,4900,7400,7800,8500, ,9700, ,10500,10500,11000
600001993,MECKLENBURG,I-485,BETWEEN NC 16 WB AND I-485 INNER, , , , , , , ,830,900,970,1100,1200,1300,1700,1800,1900,2300,2100, ,2300,2100,2100
600001994,MECKLENBURG,I-485,BETWEEN I-485 INNER AND NC 16, , , , , , , ,6100,6300,6800,7300,8100,8700,8700,9200,9800,9600,11000, ,10500,10000,10000
600001995,MECKLENBURG,I-485,BETWEEN NC 16 NB AND I-485 OUTER, , , , , , , ,1200,1000,1100,1200,1300,1300,1400,1300,1200,1100,1100, ,1200,1100,1000
600001996,MECKLENBURG,I-485,BETWEEN SR 1148 AND I-485 INNER, , , , , , , , , ,1800,2200,3200,3800,3700,4300,4500,5000,4500, ,3800,4600,4800
600001997,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND SR 1148, , , , , , , , , ,1800,2400,3300,3600,3400,3600,3500,3700,3600, ,3300,3500,3700
600001998,MECKLENBURG,I-485,BETWEEN I-485 INNER AND SR 1148, , , , , , , , , ,1200,1600,2500,2600,2800,2900,3100,3300,3200, ,3100,3000,3200
600001999,MECKLENBURG,I-485,BETWEEN SR 1148 AND I-485 OUTER, , , , , , , , , ,1200,1700,2300,2700,2800,3100,3200,3300,4300, ,2800,3000,3200
600002003,MECKLENBURG,I-485,BETWEEN US 521 NB AND I-485 INNER, , , , , , , , , , , , ,13000,17000,21000,20000,20500,21000, ,15500,17500,18000
600002011,MECKLENBURG,I-485,BETWEEN I-485 INNER AND I-85 SB, , , , , , , , , , , , , ,4300,6500,7500,8000,9100, ,7500,7800,8900
600002012,MECKLENBURG,I-485,BETWEEN I-485 INNER AND I-85 NB, , , , , , , , , , , , , ,8400,12000,12000, ,15000, ,16500,17000,17500
600002013,MECKLENBURG,I-485,BETWEEN NC 115 AND I-485 INNER, , , , , , , , , , , , , ,6100,7800,8800,9700,9400, ,8900,9800,11000
600002014,MECKLENBURG,I-485,BETWEEN I-485 OUTTER AND NC 115, , , , , , , , , , , , , ,6500,8400,9300,10000,9900, ,9200,10000,10500
600002015,MECKLENBURG,I-485,BETWEEN I-485 INNER AND BENFIELD RD, , , , , , , , , , , , , ,7800,10000,11000,11000,12000, ,13000,13500,14500
600002016,MECKLENBURG,I-485,BETWEEN BENFIELD RD AND I-485 OUTTER, , , , , , , , , , , , , ,7800,4900,11000,11500,12000, ,13000,13000,13500
600002017,MECKLENBURG,I-485,BETWEEN PROSPERITY RIDGE AND I-485 INNER, , , , , , , , , , , , , ,3900,5900,6200,6700,7300, ,7800,7500,8700
600002018,MECKLENBURG,I-485,BETWEEN I-485 OUTER AND PROSPERITY RIDGE RD, , , , , , , , , , , , , ,3800,5500,5900,6600,7500, , ,7500,8000
600002019,MECKLENBURG,I-485,BETWEEN I-485 INNER AND SR 2467, , , , , , , , , , , , , ,3500,5500,5600,6400,7000, ,7100,7200,7700
600002020,MECKLENBURG,I-485,BETWEEN SR 2467 (MALLARD CREEK RD) AND I-485 INNER, , , , , , , , , , , , , ,4600,6800,7400,8000,8500, ,7900,7500,8300
600002021,MECKLENBURG,I-485,BETWEEN I-485 OUTTER AND SR 2467, , , , , , , , , , , , , ,3000,6500,7000,7600,7900, ,8500,7400,8200
600002022,MECKLENBURG,I-485,BETWEEN SR 2467 AND I-485 OUTTER, , , , , , , , , , , , , ,3100,4700,5300,6100,4000, ,7300,6600,7500
600002023,MECKLENBURG,I-485,BETWEEN I-485OUTTER/I-77 AND I-485 INNER, , , , , , , , , , , , , ,13000,17000,13000, ,21500, ,22500,23500,24500
600002025,MECKLENBURG,I-485,BETWEEN NC 16 SB AND I-485 OUTER, , , , , , , ,3700,3600,3200,3200,3300,3400,3400,3800,3400,3500,3300, ,2700,3100,3300
600002026,MECKLENBURG,I-485,BETWEEN NC 16 NB AND I-485 INNER, , , , , , , ,4400,4400,5600,5600,6200,6200,6700,9000,6400, ,9800, ,9300,10500,11000
600002144,MECKLENBURG,I-485,BETWEEN NC 115 AND I-77, , , , , , , , , , , , , , ,14000, , ,14500, ,28500,29500,31500
600002168,MECKLENBURG,I-485,BETWEEN I-485 AND OAKDALE RD, , , , , , , , , , , , , , , , ,4400,3200, ,3900,3900,4300
600002169,MECKLENBURG,I-485,BETWEEN SR 2042 (OAKDALE RD) AND I-485, , , , , , , , , , , , , , , , ,2900,3300, ,3400,3500,4400
600002170,MECKLENBURG,I-485,BETWEEN I-485 AND SR 2042 (OAKDALE RD), , , , , , , , , , , , , , , , ,3200,3600, ,3400,3800,3900
600002171,MECKLENBURG,I-485,BETWEEN SR 2042 (OAKDALE RD) AND I-485, , , , , , , , , , , , , , , , ,3900,3600, ,3500,3300,4200
600002174,MECKLENBURG,I-485,BETWEEN EXIT 16 AND EXIT 18, , , , , , , , , , , , , , , , ,84500,82000,69000, , ,83500
